WP_014575740.1	iJN1463.PP_0044	29.4	344	236	4	51	394	80	416	2.2e-38	157.1
WP_014575740.1	iAF987.Gmet_3508	30.0	350	240	3	49	394	74	422	5.9e-36	149.1
WP_014575741.1	iAF987.Gmet_3509	44.0	1042	564	11	1	1034	1	1031	3.4e-248	855.5
WP_014575741.1	iJN1463.PP_0043	43.5	1054	562	13	1	1032	1	1043	2.9e-231	799.3
WP_014575741.1	iJN1463.PP_2410	43.2	1054	566	12	1	1032	1	1043	7.8e-229	791.2
WP_014575745.1	iAF987.Gmet_3508	29.0	352	224	9	85	415	76	422	4.3e-29	126.3
WP_014575746.1	iAF987.Gmet_3509	40.5	1070	591	10	1	1062	1	1032	6.4e-218	755.0
WP_014575746.1	iJN1463.PP_0043	38.1	1068	613	11	1	1052	1	1036	1.9e-201	700.3
WP_014575746.1	iJN1463.PP_2410	38.5	1068	609	11	1	1052	1	1036	3.2e-201	699.5
WP_014575751.1	iAF987.Gmet_1914	28.7	108	77	0	2	109	3	110	2.2e-11	66.6
WP_014575751.1	iAF987.Gmet_1706	32.8	119	76	2	1	117	1	117	1.9e-10	63.5
WP_014575800.1	iHN637.CLJU_RS10530	23.1	411	277	12	24	405	33	433	6.0e-08	56.2
WP_014575800.1	iYS854.USA300HOU_RS07350	23.2	384	263	14	69	433	66	436	8.6e-07	52.4
WP_014575803.1	iJN1463.PP_5380	49.8	630	238	4	15	566	39	668	2.0e-136	483.4
WP_014575803.1	iJN1463.PP_2205	48.8	551	264	6	19	566	38	573	2.3e-132	469.9
WP_014575809.1	iAF692.Mbar_A1889	40.6	64	38	0	25	88	3	66	1.8e-05	45.8
WP_014575811.1	iAF987.Gmet_0177	37.6	474	278	7	4	467	3	468	6.3e-77	285.4
WP_014575818.1	iJN1463.PP_0880	38.8	291	164	3	17	307	28	304	6.7e-51	198.4
WP_014575819.1	iYL1228.KPN_02194	48.1	320	164	2	3	321	19	337	3.2e-83	305.8
WP_014575819.1	iSDY_1059.SDY_1304	50.5	301	148	1	2	302	18	317	3.2e-83	305.8
WP_014575819.1	iSF_1195.SF1247	50.5	301	148	1	2	302	18	317	3.2e-83	305.8
WP_014575819.1	iSSON_1240.SSON_1934	50.3	300	148	1	3	302	19	317	9.3e-83	304.3
WP_014575819.1	iSbBS512_1146.SbBS512_E1415	50.2	301	149	1	2	302	18	317	1.2e-82	303.9
WP_014575819.1	iLJ478.TM1749	48.7	316	161	1	1	315	2	317	2.7e-82	302.8
WP_014575819.1	STM_v1_0.STM1743	48.7	314	160	1	3	316	17	329	3.5e-82	302.4
WP_014575819.1	iML1515.b1246	49.8	301	150	1	2	302	18	317	1.3e-81	300.4
WP_014575819.1	iYO844.BSU12950	49.2	317	155	3	3	315	4	318	5.1e-81	298.5
WP_014575819.1	STM_v1_0.STM3627	49.0	302	154	0	1	302	1	302	6.7e-81	298.1
WP_014575819.1	iPC815.YPO4000	46.7	319	170	0	1	319	1	319	1.1e-80	297.4
WP_014575819.1	iYL1228.KPN_03896	48.7	302	155	0	1	302	1	302	2.5e-80	296.2
WP_014575819.1	iSSON_1240.SSON_3849	48.3	302	156	0	1	302	1	302	7.4e-80	294.7
WP_014575819.1	iML1515.b3541	48.3	302	156	0	1	302	1	302	2.1e-79	293.1
WP_014575819.1	iSF_1195.SF3576	48.3	302	156	0	1	302	1	302	2.1e-79	293.1
WP_014575819.1	iSDY_1059.SDY_4564	48.0	302	157	0	1	302	1	302	3.7e-79	292.4
WP_014575819.1	iLJ478.TM1064	46.1	319	166	4	3	315	4	322	3.4e-77	285.8
WP_014575819.1	iJN1463.PP_0879	44.7	322	171	2	1	319	1	318	1.2e-74	277.3
WP_014575820.1	iLJ478.TM0057	47.4	340	160	6	5	336	3	331	7.7e-85	311.2
WP_014575820.1	iLJ478.TM1750	47.1	306	159	2	32	335	23	327	1.8e-81	300.1
WP_014575820.1	iLJ478.TM1063	48.4	316	152	7	32	336	20	335	2.8e-79	292.7
WP_014575820.1	iJN1463.PP_0878	46.8	331	160	6	5	333	4	320	1.4e-78	290.4
WP_014575820.1	STM_v1_0.STM3626	49.8	299	147	3	36	333	32	328	1.4e-78	290.4
WP_014575820.1	iSSON_1240.SSON_3850	49.8	299	147	3	36	333	32	328	2.4e-78	289.7
WP_014575820.1	iSDY_1059.SDY_4563	49.8	299	147	3	36	333	32	328	3.1e-78	289.3
WP_014575820.1	iSF_1195.SF3575	49.8	299	147	3	36	333	32	328	3.1e-78	289.3
WP_014575820.1	iML1515.b3540	49.8	299	147	3	36	333	32	328	4.1e-78	288.9
WP_014575820.1	iYL1228.KPN_03895	49.8	299	147	3	36	333	32	328	1.2e-77	287.3
WP_014575820.1	iPC815.YPO3999	48.2	303	154	3	32	333	49	349	2.2e-76	283.1
WP_014575823.1	iJN1463.PP_1082	68.0	153	49	0	1	153	1	153	5.4e-57	217.6
WP_014575823.1	iML1515.b3336	64.7	153	54	0	1	153	1	153	5.8e-51	197.6
WP_014575824.1	iSSON_1240.SSON_2101	59.2	449	173	3	3	442	4	451	5.9e-157	551.2
WP_014575824.1	STM_v1_0.STM2104	60.1	451	168	3	3	443	4	452	1.3e-156	550.1
WP_014575824.1	iPC815.YPO3097	58.1	453	182	2	3	447	4	456	1.7e-156	549.7
WP_014575824.1	iML1515.b2048	58.8	449	175	3	3	442	4	451	1.5e-155	546.6
WP_014575824.1	iSF_1195.SF2111	58.8	449	175	3	3	442	4	451	3.3e-155	545.4
WP_014575824.1	iSbBS512_1146.SbBS512_E1184	58.6	449	176	3	3	442	4	451	5.6e-155	544.7
WP_014575824.1	iJN1463.PP_1777	59.0	441	175	2	5	441	9	447	1.2e-152	537.0
WP_014575824.1	iCN718.ABAYE_RS18855	55.3	434	188	2	3	430	4	437	1.3e-140	496.9
WP_014575825.1	iCN718.ABAYE_RS08555	37.4	348	203	9	38	374	39	382	2.8e-59	226.5
WP_014575830.1	iAF987.Gmet_0987	41.7	441	251	3	135	574	355	790	6.5e-100	362.1
WP_014575830.1	iAF987.Gmet_3085	40.0	425	254	1	144	567	459	883	8.3e-95	345.1
WP_014575830.1	iAF987.Gmet_2629	40.9	435	256	1	124	558	365	798	2.7e-93	340.1
WP_014575830.1	iJN1463.PP_0914	40.1	436	261	0	134	569	249	684	3.2e-91	333.2
WP_014575831.1	iHN637.CLJU_RS10465	41.8	79	43	2	643	720	470	546	8.5e-10	63.2
WP_014575832.1	iJN1463.PP_0243	50.4	468	232	0	21	488	23	490	2.8e-134	476.1
WP_014575837.1	iYL1228.KPN_02373	36.2	196	115	4	312	501	4	195	1.4e-18	92.0
WP_014575837.1	iML1515.b1858	35.2	196	117	4	312	501	4	195	1.2e-17	89.0
WP_014575837.1	iSSON_1240.SSON_1283	35.2	196	117	4	312	501	4	195	1.2e-17	89.0
WP_014575837.1	iSDY_1059.SDY_1145	35.2	196	117	4	312	501	4	195	1.6e-17	88.6
WP_014575837.1	iPC815.YPO2060	35.7	196	116	4	312	501	4	195	1.6e-17	88.6
WP_014575837.1	iSbBS512_1146.SbBS512_E0954	34.2	196	119	4	312	501	4	195	2.7e-17	87.8
WP_014575837.1	iSF_1195.SF1867	34.7	196	118	4	312	501	4	195	1.0e-16	85.9
WP_014575841.1	iJN1463.PP_1294	49.3	146	74	0	2	147	3	148	6.5e-36	147.5
WP_014575841.1	iML1515.b0785	49.3	146	73	1	2	147	6	150	2.3e-33	139.0
WP_014575841.1	iSSON_1240.SSON_0764	49.3	146	73	1	2	147	6	150	3.0e-33	138.7
WP_014575841.1	iSDY_1059.SDY_0821	49.3	146	73	1	2	147	6	150	3.9e-33	138.3
WP_014575841.1	iSF_1195.SF0735	49.3	146	73	1	2	147	6	150	6.7e-33	137.5
WP_014575841.1	iSbBS512_1146.SbBS512_E2567	48.6	146	74	1	2	147	6	150	8.8e-33	137.1
WP_014575843.1	iJN1463.PP_2123	50.5	406	189	8	2	403	10	407	2.5e-98	356.3
WP_014575844.1	iJN1463.PP_4600	66.5	155	52	0	11	165	11	165	7.2e-56	214.2
WP_014575844.1	iJN1463.PP_2122	59.4	165	67	0	1	165	1	165	8.3e-52	200.7
WP_014575846.1	iJN1463.PP_5213	78.1	488	107	0	1	488	1	488	6.1e-240	827.0
WP_014575846.1	STM_v1_0.STM3978	78.9	487	103	0	1	487	4	490	5.7e-238	820.5
WP_014575846.1	iPC815.YPO3769	78.3	489	106	0	1	489	4	492	2.2e-237	818.5
WP_014575846.1	iSF_1195.SF3919	78.0	487	107	0	1	487	4	490	1.4e-236	815.8
WP_014575846.1	iYL1228.KPN_04337	78.4	487	105	0	1	487	1	487	2.4e-236	815.1
WP_014575846.1	iSDY_1059.SDY_3902	77.8	487	108	0	1	487	4	490	9.2e-236	813.1
WP_014575846.1	iML1515.b3843	77.8	487	108	0	1	487	4	490	2.7e-235	811.6
WP_014575846.1	iSSON_1240.SSON_4016	77.8	487	108	0	1	487	4	490	2.7e-235	811.6
WP_014575846.1	iSbBS512_1146.SbBS512_E4313	77.6	487	109	0	1	487	4	490	7.8e-235	810.1
WP_014575848.1	iJN1463.PP_0189	39.1	412	245	2	1	411	1	407	3.6e-68	256.1
WP_014575849.1	iJN1463.PP_0188	33.2	346	207	7	7	343	24	354	4.2e-31	132.9
WP_014575850.1	iJN1463.PP_0187	39.1	225	133	2	14	235	5	228	5.7e-30	128.6
WP_014575851.1	iJN1463.PP_0186	66.0	309	104	1	1	309	1	308	1.3e-113	406.8
WP_014575851.1	iPC815.YPO3849	63.8	312	112	1	1	312	1	311	1.9e-109	392.9
WP_014575851.1	iYL1228.KPN_04304	63.9	313	111	2	1	312	1	312	1.2e-108	390.2
WP_014575851.1	iML1515.b3805	64.3	308	109	1	1	308	1	307	4.6e-108	388.3
WP_014575851.1	iSbBS512_1146.SbBS512_E4264	64.3	308	109	1	1	308	8	314	6.0e-108	387.9
WP_014575851.1	iSDY_1059.SDY_3941	64.3	308	109	1	1	308	8	314	7.9e-108	387.5
WP_014575851.1	iSF_1195.SF3877	63.6	313	112	2	1	312	1	312	2.3e-107	386.0
WP_014575851.1	iSSON_1240.SSON_3977	64.0	308	110	1	1	308	8	314	3.0e-107	385.6
WP_014575851.1	iCN718.ABAYE_RS17455	63.3	305	111	1	4	308	2	305	1.1e-104	377.1
WP_014575851.1	STM_v1_0.STM3938	62.3	313	116	2	1	312	6	317	1.1e-104	377.1
WP_014575852.1	iAF987.Gmet_2999	30.5	128	81	5	6	128	9	133	2.4e-06	50.1
WP_014575854.1	iJN1463.PP_0184	75.9	460	111	0	6	465	3	462	1.3e-202	703.0
WP_014575854.1	iCN718.ABAYE_RS17470	74.9	471	106	2	10	468	2	472	4.1e-201	698.0
WP_014575855.1	iJN1463.PP_1761	29.2	568	375	11	240	795	263	815	2.7e-59	227.6
WP_014575856.1	iJN1463.PP_5222	38.1	955	567	14	4	948	3	943	3.5e-175	612.8
WP_014575857.1	iJN1463.PP_5227	70.9	416	120	1	1	416	1	415	6.0e-172	600.9
WP_014575863.1	iMM904.YML059C	27.5	302	163	6	34	310	1371	1641	7.7e-21	99.8
WP_014575864.1	iJN1463.PP_5364	43.4	472	258	5	10	476	14	481	9.8e-110	394.4
WP_014575867.1	iAF987.Gmet_0843	24.0	271	181	7	3	262	10	266	4.4e-11	65.9
WP_014575869.1	iYS854.USA300HOU_RS13760	25.0	128	92	3	17	144	12	135	1.8e-04	43.1
WP_014575870.1	iEK1008.Rv1912c	38.0	237	138	3	13	248	1	229	1.9e-27	120.6
WP_014575870.1	iJN1463.PP_0072	30.8	331	199	6	14	324	3	323	6.0e-26	115.5
WP_014575870.1	iEK1008.Rv3777	29.1	309	189	6	38	324	26	326	1.3e-25	114.4
WP_014575871.1	iSynCJ816.SGL_RS14920	34.7	475	301	7	20	488	22	493	1.3e-66	251.5
WP_014575872.1	iJN1463.PP_0368	49.2	596	292	5	3	589	4	597	4.0e-169	592.0
WP_014575872.1	iJN1463.PP_2048	46.3	607	292	8	1	590	1	590	3.1e-153	539.3
WP_014575873.1	iLB1027_lipid.PHATRDRAFT_12043	29.3	259	156	7	5	242	3	255	8.3e-28	121.3
WP_014575877.1	iPC815.YPO0929	55.5	638	276	3	1	636	27	658	1.1e-201	700.3
WP_014575877.1	iML1515.b2938	53.7	637	288	2	1	636	27	657	2.6e-198	689.1
WP_014575877.1	iSbBS512_1146.SbBS512_E3371	53.7	637	288	2	1	636	27	657	5.7e-198	688.0
WP_014575877.1	iSDY_1059.SDY_3134	53.7	637	288	2	1	636	27	657	5.7e-198	688.0
WP_014575877.1	iSSON_1240.SSON_3092	53.7	637	288	2	1	636	27	657	5.7e-198	688.0
WP_014575877.1	iSF_1195.SF2931	53.7	637	288	2	1	636	31	661	1.3e-197	686.8
WP_014575877.1	STM_v1_0.STM3086	53.5	637	289	2	1	636	27	657	1.8e-196	682.9
WP_014575877.1	iYL1228.KPN_03374	53.2	637	291	2	1	636	27	657	2.7e-195	679.1
WP_014575878.1	iCN900.CD630_08900	37.5	288	164	6	8	287	4	283	1.6e-57	220.3
WP_014575878.1	iYO844.BSU37500	38.5	283	166	6	4	285	1	276	5.0e-56	215.3
WP_014575878.1	iMM904.YPR069C	39.8	284	163	5	6	284	12	292	4.2e-55	212.2
WP_014575879.1	iLJ478.TM0402	42.4	436	200	7	8	422	24	429	3.3e-80	296.2
WP_014575879.1	iSynCJ816.SGL_RS15695	44.3	442	202	8	1	423	74	490	2.0e-77	287.0
WP_014575885.1	iSbBS512_1146.SbBS512_E3386	64.2	193	69	0	4	196	3	195	4.9e-71	264.6
WP_014575885.1	iSF_1195.SF2945	64.2	193	69	0	4	196	3	195	4.9e-71	264.6
WP_014575885.1	iSSON_1240.SSON_3108	63.7	193	70	0	4	196	3	195	2.4e-70	262.3
WP_014575885.1	iML1515.b2954	63.7	193	70	0	4	196	3	195	5.4e-70	261.2
WP_014575885.1	iYL1228.KPN_03388	64.2	193	69	0	4	196	3	195	9.2e-70	260.4
WP_014575885.1	iSDY_1059.SDY_3118	62.7	193	72	0	4	196	3	195	3.5e-69	258.5
WP_014575885.1	STM_v1_0.STM3103	62.2	193	73	0	4	196	3	195	1.0e-68	256.9
WP_014575885.1	iPC815.YPO0945	62.2	193	73	0	4	196	3	195	5.1e-68	254.6
WP_014575886.1	iJN1463.PP_5095	46.1	267	142	2	7	273	6	270	8.6e-58	221.1
WP_014575896.1	iCN900.CD630_33080	56.6	235	102	0	2	236	3	237	3.4e-71	265.4
WP_014575898.1	iCN900.CD630_10600	33.5	164	88	4	126	270	134	295	1.2e-16	84.3
WP_014575899.1	iJN1463.PP_5296	57.2	201	86	0	8	208	6	206	9.4e-65	243.8
WP_014575900.1	iJN1463.PP_5302	61.7	707	261	3	7	712	4	701	6.7e-256	880.6
WP_014575905.1	iYO844.BSU18570	27.3	461	289	9	2	445	8	439	2.0e-40	164.9
WP_014575905.1	STM_v1_0.STM2065	25.2	540	351	11	10	523	48	560	2.9e-39	161.0
WP_014575911.1	iJN1463.PP_0391	49.2	183	93	0	11	193	4	186	7.3e-35	144.4
WP_014575911.1	iSF_1195.SF3100	42.1	178	103	0	16	193	12	189	6.4e-31	131.3
WP_014575911.1	iML1515.b3059	42.1	178	103	0	16	193	12	189	8.3e-31	131.0
WP_014575911.1	iSbBS512_1146.SbBS512_E3490	42.1	178	103	0	16	193	12	189	8.3e-31	131.0
WP_014575911.1	iSDY_1059.SDY_3242	42.1	178	103	0	16	193	12	189	8.3e-31	131.0
WP_014575911.1	iSSON_1240.SSON_3196	42.1	178	103	0	16	193	12	189	8.3e-31	131.0
WP_014575914.1	iJN1463.PP_1808	56.9	510	220	0	5	514	7	516	7.5e-178	620.9
WP_014575914.1	iJN1463.PP_4701	56.9	510	220	0	5	514	7	516	9.7e-178	620.5
WP_014575914.1	iAT_PLT_636.2821	50.9	548	261	4	8	548	43	589	1.4e-163	573.5
WP_014575914.1	iCHOv1.100689468	50.4	548	264	4	8	548	4	550	1.5e-162	570.1
WP_014575914.1	iMM1415.14751	50.4	548	264	4	8	548	4	550	3.4e-162	568.9
WP_014575914.1	iPC815.YPO3718	51.2	537	259	3	14	549	12	546	2.4e-160	562.8
WP_014575915.1	iJN1463.PP_4700	61.8	280	107	0	1	280	1	280	4.3e-97	351.7
WP_014575916.1	iPC815.YPO3400	50.0	156	77	1	2	156	1	156	2.7e-38	155.6
WP_014575916.1	iSDY_1059.SDY_0158	47.6	147	76	1	2	147	1	147	1.5e-36	149.8
WP_014575916.1	iYL1228.KPN_00142	51.8	141	67	1	2	141	1	141	1.9e-36	149.4
WP_014575916.1	iSSON_1240.SSON_0154	47.6	147	76	1	2	147	1	147	1.9e-36	149.4
WP_014575916.1	STM_v1_0.STM0183	49.6	141	70	1	2	141	1	141	2.5e-36	149.1
WP_014575916.1	iML1515.b0142	46.9	147	77	1	2	147	1	147	5.5e-36	147.9
WP_014575916.1	iSF_1195.SF0134	46.9	147	77	1	2	147	1	147	1.2e-35	146.7
WP_014575916.1	iSbBS512_1146.SbBS512_E0133	46.3	147	78	1	2	147	1	147	2.7e-35	145.6
WP_014575916.1	iCN718.ABAYE_RS15840	52.9	136	61	1	1	136	1	133	5.2e-34	141.4
WP_014575919.1	iSynCJ816.SGL_RS14665	39.2	286	139	8	7	261	4	285	8.5e-40	161.4
WP_014575919.1	iYL1228.KPN_02750	39.0	264	145	5	9	257	6	268	1.4e-39	160.6
WP_014575919.1	iSDY_1059.SDY_2600	39.4	264	144	5	9	257	6	268	3.2e-39	159.5
WP_014575919.1	iAF987.Gmet_1736	38.7	243	140	2	7	240	5	247	4.2e-39	159.1
WP_014575919.1	STM_v1_0.STM2415	39.0	264	145	5	9	257	6	268	4.2e-39	159.1
WP_014575919.1	iML1515.b2400	39.0	264	145	5	9	257	6	268	9.4e-39	157.9
WP_014575919.1	iSbBS512_1146.SbBS512_E2779	39.0	264	145	5	9	257	6	268	9.4e-39	157.9
WP_014575919.1	iSF_1195.SF2462	39.0	264	145	5	9	257	6	268	9.4e-39	157.9
WP_014575919.1	iSSON_1240.SSON_2491	39.0	264	145	5	9	257	6	268	9.4e-39	157.9
WP_014575919.1	iPC815.YPO2984	38.6	264	146	5	9	257	6	268	9.4e-39	157.9
WP_014575919.1	iIT341.HP0476	38.1	257	147	3	9	254	7	262	6.7e-37	151.8
WP_014575935.1	iJN1463.PP_4784	66.9	426	141	0	1	426	1	426	1.1e-173	606.7
WP_014575935.1	iYL1228.KPN_00169	64.3	426	152	0	1	426	1	426	3.3e-165	578.6
WP_014575935.1	iSSON_1240.SSON_0166	63.6	426	155	0	1	426	1	426	5.6e-165	577.8
WP_014575935.1	iSbBS512_1146.SbBS512_E0146	63.6	426	155	0	1	426	1	426	1.6e-164	576.2
WP_014575935.1	iML1515.b0154	63.6	426	155	0	1	426	1	426	2.1e-164	575.9
WP_014575935.1	STM_v1_0.STM0202	63.6	426	155	0	1	426	1	426	2.1e-164	575.9
WP_014575935.1	iSDY_1059.SDY_0170	63.6	426	155	0	1	426	1	426	2.8e-164	575.5
WP_014575935.1	iSF_1195.SF0146	63.4	426	156	0	1	426	1	426	4.7e-164	574.7
WP_014575935.1	iPC815.YPO3389	63.4	426	156	0	1	426	1	426	3.7e-161	565.1
WP_014575935.1	iCN718.ABAYE_RS05520	62.7	424	156	1	5	426	8	431	4.6e-159	558.1
WP_014575936.1	iJN1463.PP_4783	54.6	205	89	4	8	210	5	207	9.5e-52	200.7
WP_014575938.1	iAF692.Mbar_A1823	27.1	561	383	12	32	586	37	577	1.0e-44	178.7
WP_014575938.1	iAF987.Gmet_3470	26.5	499	340	8	97	586	122	602	2.0e-43	174.5
WP_014575938.1	iAF692.Mbar_A2221	28.0	510	344	12	32	525	38	540	5.4e-41	166.4
WP_014575941.1	iYL1228.KPN_01978	48.1	364	185	3	4	365	6	367	4.9e-93	338.6
WP_014575941.1	iPC815.YPO2372	46.3	363	191	3	4	364	6	366	2.5e-89	326.2
WP_014575941.1	STM_v1_0.STM1446	46.7	364	190	3	4	365	6	367	7.3e-89	324.7
WP_014575941.1	iML1515.b1640	45.9	364	193	3	4	365	6	367	3.6e-88	322.4
WP_014575941.1	iSbBS512_1146.SbBS512_E1832	45.9	364	193	3	4	365	6	367	3.6e-88	322.4
WP_014575941.1	iSDY_1059.SDY_1863	45.9	364	193	3	4	365	6	367	3.6e-88	322.4
WP_014575941.1	iSSON_1240.SSON_1516	45.9	364	193	3	4	365	6	367	3.6e-88	322.4
WP_014575941.1	iSF_1195.SF1667	45.3	364	195	3	4	365	6	367	4.4e-86	315.5
WP_014575948.1	iJN1463.PP_0437	39.1	317	185	6	6	319	4	315	5.1e-54	208.8
WP_014575949.1	iJN1463.PP_0438	31.3	243	157	6	1	234	1	242	3.2e-24	109.4
WP_014575968.1	iCN900.CD630_31950	34.5	960	449	16	1	934	1	806	1.1e-152	538.1
WP_014575969.1	iYO844.BSU26590	26.2	389	266	13	5	379	7	388	1.5e-11	68.2
WP_014575986.1	iAF987.Gmet_1919	29.2	130	92	0	10	139	8	137	5.5e-12	69.7
WP_014575986.1	iAF987.Gmet_1914	30.6	121	80	1	7	127	4	120	1.6e-11	68.2
WP_014575989.1	iJN1463.PP_5046	70.7	468	136	1	1	467	1	468	1.8e-201	699.1
WP_014575989.1	iCN718.ABAYE_RS06065	70.7	467	134	3	2	466	3	468	1.0e-199	693.3
WP_014575989.1	iYL1228.KPN_04178	69.6	460	140	0	7	466	1	460	7.9e-197	683.7
WP_014575989.1	iPC815.YPO0024	69.3	460	141	0	7	466	9	468	1.4e-196	682.9
WP_014575989.1	iML1515.b3870	69.3	460	141	0	7	466	9	468	1.1e-195	679.9
WP_014575989.1	STM_v1_0.STM4007	68.9	460	143	0	7	466	9	468	1.1e-195	679.9
WP_014575989.1	iSbBS512_1146.SbBS512_E4346	69.3	460	141	0	7	466	9	468	1.1e-195	679.9
WP_014575989.1	iSDY_1059.SDY_3873	69.3	460	141	0	7	466	9	468	1.1e-195	679.9
WP_014575989.1	iSF_1195.SF3940	69.3	460	141	0	7	466	9	468	1.1e-195	679.9
WP_014575989.1	iSSON_1240.SSON_4042	69.3	460	141	0	7	466	9	468	1.1e-195	679.9
WP_014575991.1	iEK1008.Rv1938	27.7	119	76	2	14	131	16	125	9.5e-08	55.1
WP_014575995.1	iYO844.BSU31322	26.2	221	141	7	30	241	15	222	6.8e-08	55.8
WP_014575997.1	STM_v1_0.STM3723	27.0	278	190	7	13	279	5	280	4.1e-20	96.3
WP_014575999.1	iEK1008.Rv2188c	29.0	217	141	5	142	346	144	359	4.6e-14	76.3
WP_014576000.1	iNF517.LLMG_RS08070	23.0	213	128	11	137	322	166	369	2.2e-05	47.4
WP_014576000.1	iYO844.BSU35760	23.9	205	124	8	138	322	188	380	3.8e-05	46.6
WP_014576001.1	iAF987.Gmet_2344	38.9	244	136	7	417	655	3	238	5.5e-34	143.3
WP_014576002.1	iJN1463.PP_0063	32.3	291	197	0	1	291	1	291	3.2e-50	196.1
WP_014576003.1	iPC815.YPO3099	59.8	468	183	2	1	468	3	465	1.2e-163	573.5
WP_014576003.1	iML1515.b2049	60.2	475	182	3	2	472	6	477	6.0e-160	561.2
WP_014576003.1	iSbBS512_1146.SbBS512_E1183	60.2	475	182	3	2	472	6	477	6.0e-160	561.2
WP_014576003.1	iSSON_1240.SSON_2102	60.2	475	182	3	2	472	6	477	6.0e-160	561.2
WP_014576003.1	iSF_1195.SF2112	60.2	475	182	3	2	472	6	477	1.7e-159	559.7
WP_014576003.1	STM_v1_0.STM2084	57.7	468	195	2	4	471	5	469	4.8e-157	551.6
WP_014576004.1	iYS854.USA300HOU_RS02965	34.8	112	72	1	175	285	324	435	5.0e-10	62.8
WP_014576004.1	iYO844.BSU35730	30.6	108	75	0	168	275	343	450	6.5e-10	62.4
WP_014576005.1	iAF692.Mbar_A3140	27.2	272	137	10	110	365	117	343	6.2e-11	65.9
WP_014576005.1	iEK1008.Rv2610c	26.6	406	226	18	1	368	1	372	1.8e-10	64.3
WP_014576007.1	iYL1228.KPN_01167	41.5	287	167	1	19	304	11	297	7.8e-63	238.0
WP_014576007.1	iJN1463.PP_1735	37.9	309	187	3	9	315	4	309	1.3e-62	237.3
WP_014576007.1	STM_v1_0.STM2401	40.4	297	175	2	9	304	3	298	1.9e-61	233.4
WP_014576007.1	iCN718.ABAYE_RS16620	39.6	288	171	2	20	305	19	305	2.8e-60	229.6
WP_014576007.1	iPC815.YPO3632	39.7	295	176	2	19	312	13	306	1.4e-59	227.3
WP_014576007.1	iML1515.b1054	40.1	292	174	1	15	305	9	300	3.4e-58	222.6
WP_014576007.1	iSbBS512_1146.SbBS512_E2276	40.1	292	174	1	15	305	9	300	3.4e-58	222.6
WP_014576007.1	iSF_1195.SF1061	39.7	292	175	1	15	305	9	300	4.4e-58	222.2
WP_014576007.1	iSSON_1240.SSON_1074	40.1	292	174	1	15	305	9	300	4.4e-58	222.2
WP_014576007.1	iSDY_1059.SDY_2293	39.4	292	176	1	15	305	9	300	2.2e-57	219.9
WP_014576007.1	iSDY_1059.SDY_2576	38.4	289	176	2	17	304	33	320	4.9e-57	218.8
WP_014576007.1	iML1515.b2378	38.4	289	176	2	17	304	11	298	6.4e-57	218.4
WP_014576007.1	iSF_1195.SF2444	38.4	289	176	2	17	304	33	320	6.4e-57	218.4
WP_014576007.1	iSSON_1240.SSON_2469	38.4	289	176	2	17	304	33	320	1.8e-56	216.9
WP_014576007.1	iSbBS512_1146.SbBS512_E2746	38.1	289	177	2	17	304	11	298	5.4e-56	215.3
WP_014576009.1	iSF_1195.SF3075	35.7	443	277	5	3	439	2	442	1.4e-57	221.1
WP_014576009.1	iML1515.b3035	35.7	443	277	5	3	439	2	442	2.4e-57	220.3
WP_014576009.1	iSSON_1240.SSON_3173	35.7	443	277	5	3	439	4	444	2.4e-57	220.3
WP_014576009.1	iSDY_1059.SDY_3205	35.7	443	277	5	3	439	4	444	4.2e-57	219.5
WP_014576009.1	iSbBS512_1146.SbBS512_E3468	35.0	443	280	5	3	439	4	444	2.1e-56	217.2
WP_014576009.1	STM_v1_0.STM3186	34.6	445	284	5	3	443	4	445	9.6e-54	208.4
WP_014576012.1	iJN1463.PP_4919	55.8	190	84	0	16	205	20	209	3.5e-56	215.3
WP_014576013.1	iML1515.b3032	42.9	261	147	1	10	268	15	275	1.0e-55	214.2
WP_014576014.1	iPC815.YPO3788	56.0	761	321	7	2	756	3	755	2.0e-250	862.4
WP_014576014.1	iYL1228.KPN_04325	55.6	762	321	8	2	757	3	753	1.3e-249	859.8
WP_014576014.1	STM_v1_0.STM3965	56.5	761	314	8	2	756	3	752	2.2e-249	859.0
WP_014576014.1	iSSON_1240.SSON_4003	56.3	760	315	8	2	755	3	751	3.6e-247	851.7
WP_014576014.1	iML1515.b3829	56.3	760	315	8	2	755	3	751	1.0e-246	850.1
WP_014576014.1	iSDY_1059.SDY_3914	56.1	760	317	8	2	755	3	751	5.2e-246	847.8
WP_014576014.1	iSF_1195.SF3907	56.2	760	316	8	2	755	3	751	6.7e-246	847.4
WP_014576014.1	iSbBS512_1146.SbBS512_E4295	55.8	760	319	8	2	755	3	751	1.7e-244	842.8
WP_014576017.1	iEK1008.Rv0505c	28.1	217	153	1	4	217	124	340	6.9e-18	88.2
WP_014576019.1	iCN900.CD630_27550	35.0	568	362	6	177	740	1	565	2.0e-96	350.9
WP_014576019.1	STM_v1_0.STM2432	37.3	560	330	11	180	727	3	553	1.7e-95	347.8
WP_014576019.1	iYL1228.KPN_02763	37.5	560	329	11	180	727	3	553	6.4e-95	345.9
WP_014576019.1	iSbBS512_1146.SbBS512_E2764	36.6	560	334	11	180	727	3	553	9.3e-94	342.0
WP_014576019.1	iSDY_1059.SDY_2613	36.6	560	334	11	180	727	3	553	1.2e-93	341.7
